the_geom,the_geom_webmercator,objectid,serialnum,description,recycler,lat,lng
0101000020E61000004E193550D1CD52C0A53F242F5F044440,0101000020110F0000B73E5BEFC0F05FC17CBA5BB3BE945241,701,174302,Ne Ridge/Green Ln.,no,40.03415478963806,-75.21590047059473
0101000020E61000003C4B5C920BCB52C0B9946B1263044440,0101000020110F00002AEA125E0BEC5FC1772A5C03C3945241,702,174303,Nw Penn/Germantown ave,no,40.03427343609787,-75.17258128178668
0101000020E61000002092B6951CCB52C053754EAC79044440,0101000020110F0000BE20144428EC5FC106E45315DC945241,703,174304,Se Armat/Germantown ave,no,40.03496316748592,-75.1736196787756
0101000020E610000085FEBE207EC852C0FDB08782DCFD4340,0101000020110F00004E1E6B6DB5E75FC14008B7A6868D5241,704,174305,Nw Susquehanna/Kensington,no,39.983291927581355,-75.13269823695926
0101000020E6100000B552498A5CCE52C0D8E265BB21054440,0101000020110F0000E8A3036DADF15FC1AFA5878296955241,705,174306,Se Ridge/Cinnaminson,no,40.04009191965969,-75.22439820442635
0101000020E610000098AE26D468C852C0E2CB9F4238FE4340,0101000020110F0000CB1EA33F91E75FC1F5C5B959EC8D5241,706,174307,Se Boston/Kensington,no,39.986091926599116,-75.1313982370142
0101000020E610000050258C0F48C852C0FB8B896969FE4340,0101000020110F000033EFBF9659E75FC10F757FD5228E5241,707,174308,Ne Cumberland/Kensington,no,39.98759192672875,-75.12939823804959
0101000020E6100000AF54FC7383C352C05203DEE1E3034440,0101000020110F0000D468904340DF5FC1A647EDEE35945241,708,174309,Se Magee/Frankford ave,no,40.03039191570737,-75.05489825860671
0101000020E6100000CC8287BBA7CD52C0A3785D7206044440,0101000020110F00006FAF4C4E7AF05FC100D48C455C945241,709,174423,Sw Ridge/Monastery,no,40.031446738853695,-75.21336258157243
0101000020E610000085B778556DCD52C0695D355D67034440,0101000020110F0000013B1F1C17F05FC1E3D210D3AB935241,710,174425,Sw Ridge/Roxborough,no,40.02659192186076,-75.20979821003682
0101000020E6100000E5F998C801C952C0D6D03A7199FE4340,0101000020110F00002940CD0E95E85FC134D23013588E5241,711,174426,Ne 5th/Cumberland,no,39.98905768749107,-75.14073386134221
0101000020E61000004B2BF8A9A3C252C03A5DA21CBF044440,0101000020110F00009ADBB422C4DD5FC1FD220B1C29955241,712,174428,Cottman / Frankford ave/Opposite Drougie's Pizza,yes,40.03708227088869,-75.04123925433412
0101000020E610000061A0E94E7DCE52C043E39EFAE7F94340,0101000020110F00004C9FF015E5F15FC180A9959A24895241,713,174429,Ne 52nd/Larchwood,yes,39.95239193685713,-75.22639820876203
0101000020E610000045D1DF99D6CC52C00AC6E22709094440,0101000020110F0000B67C341317EF5FC1B33E0474EB995241,714,174430,Se Willow Grove/Germantown ave,yes,40.0705919129651,-75.20059820992635
0101000020E6100000A58DC1800AC952C0F1209A2E23FB4340,0101000020110F00003FFC58DEA3E85FC1659962D8818A5241,715,174431,Nw 2nd/Fairmount,yes,39.96201117063345,-75.14126604940118
0101000020E61000003F2C6E3982C252C08DE61A42C9044440,0101000020110F0000DFFBC4558BDD5FC16400635D34955241,716,174432,7340 Frankford ave,yes,40.0373919135428,-75.03919826277796
0101000020E6100000351EEDA293C352C020ECFD2ECC034440,0101000020110F000005FCC3C05BDF5FC1ECDAB9A51B945241,717,174433,Sw Gilham/Frankford/ At WAWA,yes,40.029668687806634,-75.05588601261191
0101000020E6100000C0E5A79700D052C0EA2A7EAA87FE4340,0101000020110F0000465C43ED76F45FC1BFF8B15E448E5241,913,1401935,Nw 63rd/Overbrook,yes,39.98851519737748,-75.25003615757214
0101000020E61000001551D0F55FCE52C00A9AEFF0DCFA4340,0101000020110F00003A7B2F3CB3F15FC19C5ED003348A5241,914,1401936,5132 Market st.,no,39.959867588990235,-75.2246069464057
0101000020E6100000A9F9E5A8FBC952C01E6B9F742DFA4340,0101000020110F0000A4CD657F3DEA5FC11C5D319471895241,915,1401937,NE 10th/Cherry,yes,39.9545121935282,-75.15598509272117
0101000020E6100000084AB4F0A0C952C0094F981D08014440,0101000020110F0000E359C466A3E95FC12B2558680A915241,916,1401938,3621 Germantown Ave .,no,40.00806016861868,-75.15044801336637
0101000020E61000009EE32B41B9C852C0E10F1F1C08FC4340,0101000020110F000002FB28DC19E85FC1167385867F8B5241,917,1401939,Nw Front/Girard,no,39.96899749294949,-75.13630704198883
0101000020E6100000A65412B8CECE52C05B339B99F8FD4340,0101000020110F0000CCE6BE5E6FF25FC1F60770C9A58D5241,918,1401940,Nw 54th/Montgomery,yes,39.984149170667216,-75.23136712827781
0101000020E6100000CA292B7206D152C0019AE7361FFD4340,0101000020110F0000F4ED20B633F65FC13FB0C5D7B48C5241,919,1401941,7500 Haverford ave (In front of Shoe repair),no,39.9775150900714,-75.26601843085442
0101000020E6100000D4744D6A68CF52C0CE23F3351DFB4340,0101000020110F0000DF41477074F35FC1F1F2893A7B8A5241,920,1401942,Se 60th/Market,no,39.96182894107879,-75.24074800075624
0101000020E61000005546EA4BD4CA52C0B26CAC1299F94340,0101000020110F000025531E7AADEB5FC1B6783D2FCD885241,921,1401943,Nw 17th/Walnut,no,39.949983915511794,-75.16920755270378
0101000020E61000004870878566CE52C0FC693714DCFA4340,0101000020110F00004FD95961BEF15FC109F13F0F338A5241,922,1401944,Sw 52nd Market,no,39.959841277177446,-75.22500742174554
0101000020E610000092A6558D0CCF52C0C692786E9DFF4340,0101000020110F00001C7C5766D8F25FC1F435864A788F5241,923,1401945,Ne 54th/City Line,yes,39.99699192893381,-75.23514111866305
0101000020E610000060B75C8ED8CE52C0847FFE412DFE4340,0101000020110F000099CE501480F25FC1D4AB9E27E08D5241,924,1401946,Sw 54th/Berks,yes,39.98575615812936,-75.23196753553702
0101000020E610000059C411C147C952C0849BA82AF8F94340,0101000020110F0000250CF0E80BE95FC14E4CD38936895241,925,1401947,131 n/3rd (United Incentives),no,39.95288594467914,-75.14500452742631
0101000020E61000002354929BD4CE52C03748CA6A2FFE4340,0101000020110F00004CDA625F79F25FC1FA255E8CE28D5241,926,1401948,SE 54th/Berks,yes,39.985822056551505,-75.23172654428394
0101000020E6100000A08C42A51ED152C08DA7AD7F3BFD4340,0101000020110F0000A85C1DD15CF65FC15DFBE630D48C5241,927,1401949,7564 Haverford (At Rite Aide),no,39.978378257553324,-75.26749545573193
0101000020E61000006786EEE885CD52C0BE18D96E0C014440,0101000020110F00007CDBCCDA40F05FC1A382DD310F915241,928,1401950,City Line/TGIF Resturant/Bus stop,no,40.008191925052856,-75.21129821103533
0101000020E6100000B3D0AEF47CC952C01F65BDB2E8F94340,0101000020110F000067C0384766E95FC1597F926625895241,929,1401951,Se 5th/Arch,no,39.95241388557246,-75.14825169631767
0101000020E610000084D27245CDC452C0047D4F0A57054440,0101000020110F00000A144C7E70E15FC13B52B3A5D1955241,930,1401952,Se Everett /Castor Ave.,no,40.041718758404414,-75.07502876484983
0101000020E6100000A187B05864C952C06C8DD9ECE4F94340,0101000020110F0000F7910C7A3CE95FC1DCF0733821895241,931,1401953,Se 4th/Arch,no,39.95229874251058,-75.14674966086615
0101000020E6100000D8E80E53CECE52C00D70CD4CF4FD4340,0101000020110F000096122AB36EF25FC1039F4705A18D5241,932,1401954,Sw 54th/Montgomery,yes,39.98401794463289,-75.23134304481516
0101000020E61000009065856003C952C0C678A2E648074440,0101000020110F0000746EB3C397E85FC184741504FA975241,933,1401955,Nw 68th/Broad,no,40.05691225941841,-75.14083111788773
0101000020E610000024B0F72EABCE52C0F3B93B35E9F64340,0101000020110F0000BC25660233F25FC1D4E6373CD3855241,443,173037,Sw 61st/Woodland,no,39.92899194160773,-75.22919820965086
0101000020E61000009908F9CDE7CA52C0348E3367CFF54340,0101000020110F0000EF25079DCEEB5FC189F5A1259B845241,444,173038,Se Broad/Rittner,no,39.92039194123609,-75.17039822883306
0101000020E610000046257228BBCB52C0773A3DE027064440,0101000020110F00005B2F519E35ED5FC1DAD50B55B9965241,445,173039,Se Upsal/Germantown,no,40.04809191693942,-75.18329821726829
0101000020E6100000A2BE3F1ACBCB52C028CA1C5C5F064440,0101000020110F000057A4ABB350ED5FC103D2EFE3F6965241,446,173040,Nw Good/Germantown ave,no,40.04978515058275,-75.18427139496865
0101000020E61000005A9AB0191FCC52C0FDA8BEA97C074440,0101000020110F00005CBA6D61DFED5FC17376CB7333985241,447,173041,Ne Mount Pleasant/Germantown,no,40.05849191484047,-75.18939821478253
0101000020E610000046769EF797CB52C026CCF73396054440,0101000020110F00006D09EBD7F9EC5FC1CD9BF0B717965241,448,173044,Mid block bet Washington Ln/Pamona,no,40.0436463317822,-75.18115034556203
0101000020E610000065946BCE56C852C01BCB148042FD4340,0101000020110F0000DA43C0A272E75FC1E4957BF3DB8C5241,449,173046,Nw Frankford/Norris,no,39.978591928627985,-75.13029823785617
0101000020E6100000C718A0B5F5CA52C0F6DC4C5283F54340,0101000020110F0000BABF743BE6EB5FC183F56AE546845241,450,173047,Sw Broad/Shunk,no,39.9180701136883,-75.17124691614582
0101000020E610000056548B2AE6CA52C046EE4A409EF54340,0101000020110F0000591B96D4CBEB5FC1350190B764845241,451,173048,Nw Broad/Porter,no,39.91889194163063,-75.17029822927847
0101000020E610000091E77B89F3CA52C0E39C18145DF54340,0101000020110F0000F340CB8AE2EB5FC17CAA468C1C845241,452,173049,Ne Broad/Oregon,no,39.91690303041266,-75.1711143217092
0101000020E610000095811AF43AC852C0EA17B5347AFD4340,0101000020110F00005CCC305343E75FC100803CB1198D5241,453,173050,Se Frankford/Daulphin,no,39.9802919277425,-75.1285982378816
0101000020E610000060763AECFDCC52C038F701FB56FB4340,0101000020110F00003E9FEBDD59EF5FC131ADF73DBB8A5241,454,173056,4020 Lancaster Ave,yes,39.96359193416578,-75.20299821576327
0101000020E610000051920F12F1CB52C0E21E1403C1004440,0101000020110F00002CBBBF3191ED5FC16E1A7791BB905241,455,173059,Sw 35th/Alleghney ave,no,40.005890259575395,-75.18658877869281
0101000020E61000007E2D1FB496CC52C00139BE91E7FA4340,0101000020110F0000FF95EA89AAEE5FC19CE28FCA3F8A5241,456,173060,Ne 38th/Lancaster,no,39.960191934473194,-75.19669821781824
0101000020E6100000D7CA0DCBDECC52C00C0B8AEF32FB4340,0101000020110F0000B5C079FD24EF5FC192EF294D938A5241,457,173061,3935 Lancaster Ave,no,39.962491934207804,-75.20109821650418
0101000020E61000005C8CE0E42FCB52C0066B838D91044440,0101000020110F00004A418A1049EC5FC182DE7192F6945241,458,173062,Sw Chelten/Germantown,yes,40.035691918534255,-75.17479822090667
0101000020E61000003F35B38362C852C031B04824AEFB4340,0101000020110F0000C0B0EE8586E75FC17CBA9DD31B8B5241,459,173063,Delaware Ave (mid-block) between Marlborough & Shackamaxon,no,39.96625188397628,-75.13101284504681
0101000020E6100000689C1B8ACFCC52C00B0CC62821FB4340,0101000020110F0000122688140BEF5FC1CCD5989A7F8A5241,460,173064,"39th & Lancaster, SW",no,39.96194944067255,-75.20016720482238
0101000020E61000000332B30520CC52C0CE9FFC7C7D074440,0101000020110F00007BC950F2E0ED5FC1BA37325E34985241,461,173066,Sw Mount Airy/Germantown,no,40.05851709685486,-75.18945448398158
0101000020E61000009E8AA25798C852C0FA422D9481FB4340,0101000020110F000094D889F4E1E75FC115EE0372EA8A5241,462,173067,Se Frankford Ave/Columbus blvd,no,39.964891931629566,-75.13429823754493
0101000020E6100000E086166E71CB52C09C373A340B044440,0101000020110F0000792A5262B8EC5FC10A99658C61945241,463,173068,Sw Chelten/Wayne,no,40.03159191935194,-75.17879821967972
0101000020E6100000D47E8FD82DCC52C0507AA1E096074440,0101000020110F000094236D6DF8ED5FC1551E778A50985241,464,173069,Nw Durham/Germantown,no,40.05929191479356,-75.19029821408486
0101000020E6100000FA9E1FA924CD52C0A1E6251C8AFB4340,0101000020110F0000AEC5C3AA9BEF5FC18D851BE6F38A5241,465,173070,Ne 41st/Lancaster,no,39.96515228129034,-75.20536258781422
0101000020E6100000B9F57F80F4CB52C08D5A0A2500074440,0101000020110F000038B3DD0597ED5FC157EB4E49A9975241,466,173072,Ne Meehan/Germantown,no,40.05469191556504,-75.18679821487503
0101000020E61000004B4F34FCE6CC52C04B7B427D39FB4340,0101000020110F0000DF59B2E732EF5FC13FA234909A8A5241,467,173073,3938 Lancaster Ave,no,39.96269193407223,-75.20159821613667
0101000020E6100000E68C10FB99C852C08DD8C83F2FFC4340,0101000020110F0000B167FBBCE4E75FC172FE34E6AA8B5241,468,173074,Nw Thompson/Frankford,no,39.97019192988328,-75.13439823738335
0101000020E6100000E6F6034869CD52C05DAC0D06C3FB4340,0101000020110F00003802E63910F05FC1AACF7AF7328B5241,469,173075,Ne 43rd/Lancaster,no,39.966889149357236,-75.20955086123612
0101000020E6100000C0A1F5F10FCD52C0D0A408EB6DFB4340,0101000020110F00005C97CE7A78EF5FC1B146BFA8D48A5241,470,173076,4043 Lancaster Ave,no,39.96429193422375,-75.20409821498379
0101000020E61000004444B73292CB52C0440362A38CF84340,0101000020110F0000A0E33F0BF0EC5FC1795BA3CFA3875241,471,173077,Ne 23rd/Christian,yes,39.94179193769244,-75.18079822442184
0101000020E6100000C4F996BFBACC52C07CB8369D0BFB4340,0101000020110F0000B200B3C3E7EE5FC1263706BB678A5241,472,173078,Sw Saunders/Lancaster,no,39.96129193469912,-75.19889821761814
0101000020E6100000C1F8B2A97DC852C01D6D6AB7DBFC4340,0101000020110F0000038734A3B4E75FC19EA4E4086A8C5241,473,173086,Nw Palmer/Frankford,no,39.975455214467935,-75.1326698539515
0101000020E610000012DA1DBD20CC52C0C18CE16279074440,0101000020110F0000FDFEDD29E2ED5FC1FABCF6D02F985241,474,173087,Nw Mount Pleasant/Germantown,no,40.05839191449332,-75.18949821391314
0101000020E6100000397891B630CD52C0D09F5C3D95FB4340,0101000020110F0000E9FCB323B0EF5FC15205613B008B5241,475,173088,4115 Lancaster Ave,yes,39.96549193403882,-75.20609821516054
0101000020E6100000E7BE3184DBCC52C0A4DCD0612CFB4340,0101000020110F0000F495966C1FEF5FC192CE1F0A8C8A5241,476,173089,Sw Sloan/Lancaster,yes,39.96229193399748,-75.2008982168005
0101000020E6100000935EB7C5AACC52C03AD4B43EF6FA4340,0101000020110F00008539A3A0CCEE5FC188326E0D508A5241,477,173090,Sw Baring/Lancaster,yes,39.96063979939977,-75.19792311579867
0101000020E6100000F401A25798C852C0D140346B25FC4340,0101000020110F000072F088F4E1E75FC167385701A08B5241,478,173091,Se Frankford/Shackamaxon,yes,39.969891930116894,-75.13429823704774
0101000020E61000006B3533D087CD52C04AD52652FEFB4340,0101000020110F00000576791644F05FC1895B76AD748B5241,479,173092,"44th & Lancaster, NW",yes,39.96869875808859,-75.21141438484999
0101000020E6100000FD47841A3ACD52C000123AA6E0F74340,0101000020110F0000E72D0D17C0EF5FC11DFFB04CE5865241,480,173093,4910 Botanic Ave (Unknown Location),no,39.93654325328316,-75.20667136114203
0101000020E610000001B72FF272CB52C03A03F90313044440,0101000020110F0000B18D8BF5BAEC5FC129B582366A945241,481,173094,Ne Chelten/Wayne,no,40.03183030756777,-75.17889074954657
0101000020E6100000646A9B6781C852C0A58A60FBC5FC4340,0101000020110F000003EC4EFEBAE75FC15C9562F2518C5241,482,173095,Ne Frankford/Columbia,yes,39.97479192937798,-75.13289823701194
0101000020E61000000BDE258B3ACD52C0A3DFF0119FFB4340,0101000020110F000048ED5DD6C0EF5FC14F7610200B8B5241,483,173096,4146 Lancaster Ave,yes,39.9657919336453,-75.20669821451172
0101000020E61000004A434E4176CA52C0ADC50CE9C2F84340,0101000020110F00004FC5F8BC0DEB5FC1A9E861EEDF875241,484,173097,SW 13th and South,no,39.94344819186822,-75.1634677185331
0101000020E61000000F736A8528CD52C0AC610EDB84FB4340,0101000020110F00001E897A39A2EF5FC17BE39613EE8A5241,485,173098,Sw 41st/Lancaster,yes,39.964991933843834,-75.2055982150598
0101000020E61000003ABB786AEACB52C08E468BB2D1064440,0101000020110F0000BDFE07E485ED5FC1E83B15C075975241,486,173099,NW Germantown/ Pelham,yes,40.05327445793692,-75.18618261137172
0101000020E6100000D49784D602CD52C0C78D95CF60FB4340,0101000020110F0000C779403762EF5FC1A78B9222C68A5241,487,173101,Ne Wallace/Lancaster,yes,39.96389193346436,-75.20329821537536
0101000020E6100000A9B47C556DCD52C00E6A4B54DDFB4340,0101000020110F00008401261C17F05FC17A2C0B1E508B5241,488,173102,Sw 43rd/Lancaster,yes,39.967691933463456,-75.20979821375171
0101000020E6100000D0448E3E25CD52C05CFD0EDB84FB4340,0101000020110F0000172497A89CEF5FC101909713EE8A5241,489,173103,Se 41st/Lancaster,yes,39.96499193412703,-75.2053982152313
0101000020E61000008C1AE0E42FCB52C0E8B460D494044440,0101000020110F0000F87F891049EC5FC12574F734FA945241,490,173104,Se Chelten/Germantown,yes,40.035791918964435,-75.17479822049262
0101000020E6100000D2EDE0A9BFCC52C06751EF2A12FB4340,0101000020110F00001C8E071DF0EE5FC1A9BC08FE6E8A5241,491,173111,Ne 39th/Lancaster,yes,39.96149193463753,-75.19919821706506
0101000020E61000005A2DC8616FCC52C0E4F9011820014440,0101000020110F000032A439BF67EE5FC12CB1BCFE24915241,492,173112,Sw Midvale/Ridge,yes,40.00879192444316,-75.19429821537543
0101000020E6100000070E18CD09CC52C0783DF93B48074440,0101000020110F00004154A533BBED5FC14888B746F9975241,493,173113,Nw Sedgwick/Germantown,no,40.056891915034555,-75.18809821461774
0101000020E610000006F5D57158C852C0A6EBA936A5044440,0101000020110F0000DBA72B6B75E75FC1D2608E610C955241,494,173114,Se 5th/Olney,yes,40.03629191681766,-75.13039823431254
0101000020E6100000849EEAFCFBCB52C0F7665E2C19074440,0101000020110F000084AF17BDA3ED5FC1FD95BD0EC5975241,495,173115,Se Gorgas Lane/Germantown ave,no,40.05545572862132,-75.18725512420684
0101000020E61000001415F1D461C852C0CE046D8770044440,0101000020110F0000687B165D85E75FC19275B5F0D1945241,496,173116,Sw 5th/Tabor,no,40.03468411276991,-75.13097117942044
0101000020E6100000F35928709CCA52C0F94887256F004440,0101000020110F000051968A984EEB5FC1E6269CCC60905241,497,173117,Nw 22nd/Alleghney,no,40.0033919249126,-75.165798224836
0101000020E6100000EF0C28D468C852C046D6C02D1BFD4340,0101000020110F0000E171A53F91E75FC16E86B65EB08C5241,498,173118,Se Frankford/Berks,yes,39.97739192882413,-75.13139823828872
0101000020E6100000C7EF9C03B5CA52C05442658E6FFF4340,0101000020110F00000923365778EB5FC16ECDC66E458F5241,499,173121,Ne 22nd/Lehigh,yes,39.99559192604343,-75.16729822469561
0101000020E610000038DC20352CCC52C0F939C49993074440,0101000020110F00002184FAA4F5ED5FC19B709FE74C985241,500,173122,Ne Durham/Germantown,yes,40.05919191438074,-75.19019821366317
0101000020E610000092EDD8E963C852C01D0CD8E842044440,0101000020110F0000B01C48E688E75FC12D526A569F945241,501,173123,Se 5th/Somerville,no,40.0332919173163,-75.13109823402763
0101000020E6100000F83C26A810C852C0B2D4D8D8ABFE4340,0101000020110F00009A23D27AFBE65FC12E7D107A6C8E5241,502,173124,2646 Kensington Ave,no,39.98961935603565,-75.12601665243335
0101000020E6100000CFFBFAB249C852C0FF2CF7B65CFD4340,0101000020110F0000C8E6325F5CE75FC1BEDF6F01F98C5241,503,173125,Se Frankford/Susquehanna,yes,39.979391928378384,-75.12949823866005
0101000020E6100000DC7DC27158CC52C09B3DA9BC6E014440,0101000020110F0000F62901C940EE5FC15328BB327C915241,504,173128,Se East Falls Station/Midvale,no,40.011191923749,-75.19289821618389
0101000020E6100000C757AEE3E2CA52C038156300FAF54340,0101000020110F0000E057B143C6EB5FC1E4531252CA845241,505,173129,Se Broad/Wolf,no,39.921691940670314,-75.17009822869942
0101000020E61000005B5DD514EBCA52C0B2C8DF14A8F54340,0101000020110F000060CCEA2DD4EB5FC1B0105A9A6F845241,506,173130,Se Broad/Porter,no,39.91919194151832,-75.17059822880167
0101000020E6100000D6600B3A60CD52C04BC3FCF1CCFB4340,0101000020110F0000666697D800F05FC1674C1AF63D8B5241,507,173132,4232 Lancaster Ave,yes,39.96719193307816,-75.20899821387442
0101000020E61000003F99743370CE52C0D03BC5415A034440,0101000020110F000016BB5BD2CEF15FC1D5AA82499D935241,508,173133,4426 Main,yes,40.02619192247914,-75.22559820543846
0101000020E6100000F79CAA2908CC52C02287F93B48074440,0101000020110F0000CFBB346BB8ED5FC105DAB746F9975241,509,173134,Se Sedgwick/Germantown,yes,40.05689191516855,-75.18799821530762
0101000020E6100000D6B6ACA113CC52C03265940069074440,0101000020110F000068B64FE6CBED5FC1833DD9A21D985241,510,173135,7027 Germantown (Mt. Airy Playground),yes,40.05789191480507,-75.18869821421262
0101000020E6100000A7C2476634CC52C07F58EE42A7074440,0101000020110F0000BAC3338F03EE5FC12FC7ACB862985241,511,173136,7153 Germantown / Golden Crust Pizza,no,40.059791914348345,-75.19069821365211
0101000020E6100000EACB23AD37CC52C0B68DA6D0AD074440,0101000020110F0000EFE9162009EE5FC1AB225EFE69985241,512,173138,Nw Mount Airy,no,40.059991914105396,-75.19089821334606
0101000020E6100000AB1D07AD2ECC52C04F1FF1CE9E074440,0101000020110F000099C752D6F9ED5FC1F7D9655759985241,513,173139,Se Germantown/ Hortter,no,40.05953394673872,-75.19034887022887
0101000020E61000008742925039CC52C0887AA6D0AD074440,0101000020110F0000A53E89E80BEE5FC1640D5EFE69985241,514,173140,Se Mount Airy/Germantown,no,40.05999191407051,-75.1909982136077
0101000020E6100000C7400D064FCB52C05E5C76AD63044440,0101000020110F0000EA2EFCF07DEC5FC19BC356AFC3945241,515,173141,Ne Chelten/Green,no,40.034291918557514,-75.17669822019808
0101000020E6100000EF1CC299AAC252C0C05C9E2CA8044440,0101000020110F0000690110EBCFDD5FC12ED555AA0F955241,516,173142,Nw Englewood/Frankford ave,no,40.036382272076935,-75.04166263538694
0101000020E6100000818731DC1CC352C02FD0B98E38044440,0101000020110F000091C3DEFF91DE5FC1EA15D9DA93945241,517,173143,Nw Longshore/Frankford ave,no,40.03297599862014,-75.04863648259017
0101000020E610000009B0669674CB52C0ADF89EEF6CF94340,0101000020110F0000497852BFBDEC5FC1AA5C76499C885241,518,173144,Se 23th/Spruce,no,39.948636963484525,-75.17899093654718
0101000020E6100000B94204F518C352C0FBD460CD35044440,0101000020110F00008DF3AA5E8BDE5FC197B876CC90945241,519,173145,Ne Longshore/Frankford ave,no,40.032891914635876,-75.0483982602699
0101000020E6100000EFAD47A803CB52C0BCE7835C89F84340,0101000020110F0000C97D92ECFDEB5FC14871642EA0875241,520,173146,Ne 18th/Catharine,yes,39.941691936880915,-75.17209822654671
0101000020E61000000121010315CB52C08BC456405CF64340,0101000020110F00001499FC661BEC5FC1741D4D2037855241,521,173147,1603 S Passyunk Ave,no,39.92469028698641,-75.17315745458838
0101000020E6100000A86475A0C6CB52C03FBB8F324F064440,0101000020110F0000831C6E1949ED5FC155785FF5E4965241,522,173148,Nw Sharpnack/Germantown,no,40.049291916066515,-75.18399821724108
0101000020E610000064434BF7B2CB52C08093E78D00064440,0101000020110F00007EF717B427ED5FC1B709E7B48D965241,523,173151,Nw Cliveden/Germantown,no,40.046891916345885,-75.1827982172959
0101000020E61000005979C169E8CB52C02335621ECF064440,0101000020110F000081BB217D82ED5FC13F619AE372975241,524,173152,SE Germantown/Slocum (Across from Pelham Rd),no,40.05319576068202,-75.18606037038752
0101000020E61000007F80CFC007CD52C058C495CF60FB4340,0101000020110F0000B1A696906AEF5FC11FC89222C68A5241,525,173154,4040 Lancaster Ave,no,39.963891933563616,-75.20359821571218
0101000020E61000009E06962387CA52C0CB17147CECF64340,0101000020110F000011C2CC6A2AEB5FC1835144DDD6855241,526,173155,Nw Passyunk just past Morris at PPA lot,no,39.92909193974591,-75.16449823046648
0101000020E6100000C04FCE6BD7C252C06101DFC870044440,0101000020110F00002F17E30C1CDE5FC1C3C24D39D2945241,527,173156,Ne Princeton/Frankford ave,no,40.034691914452885,-75.0443982615243
0101000020E61000003E39348E43C352C053C65ADD1E044440,0101000020110F0000F4D239BAD3DE5FC16C97255B77945241,528,173157,Se Knorr/Frankford ave,yes,40.032191914867006,-75.050998259544
0101000020E61000008C1AE0E42FCB52C0E8B460D494044440,0101000020110F0000F87F891049EC5FC12574F734FA945241,529,173158,Nw Chelten/Germantown,yes,40.035791918964435,-75.17479822049262
0101000020E61000007C0868E022CA52C0613DE3AF90F74340,0101000020110F00005328831C80EA5FC188390ABB8C865241,530,173159,Sw Federal/Passyunk,yes,39.93410299869243,-75.15837869796263
0101000020E61000009104BF139EC252C0DE41380BAF044440,0101000020110F0000021054A5BADD5FC1A2E51B4917955241,531,173160,Se Cottman/Frankford ave,yes,40.036591913670904,-75.04089826253973
0101000020E6100000B284B0A2F1C252C0C961D7D859044440,0101000020110F0000948AFF9348DE5FC1F7E2CEC7B8945241,532,173161,Ne Tyson/Frankford ave,yes,40.033991913954715,-75.04599826086158
0101000020E61000000361068697C252C08FFACCDFB8044440,0101000020110F000040CD8C83AFDD5FC159A4B33022955241,533,173162,Nw Cottman/Frankford ave,yes,40.036891913497236,-75.04049826262421
0101000020E61000004482E0E42FCB52C0656719629B044440,0101000020110F000026308A1049EC5FC1D395017A01955241,534,173163,Ne Chelten/Germantown,yes,40.03599191894936,-75.17479822086995
0101000020E6100000A2533BE148CA52C05F0BE4C94EF74340,0101000020110F000005B6E6A9C0EA5FC16AEBDBBD43865241,535,173164,Nw 10th/Passyunk Rita's Water ice,yes,39.93209193835241,-75.16069823068258
0101000020E61000009016C829FDC352C080F2EAE4AC054440,0101000020110F0000AB4137000FE05FC1AE6960E430965241,536,173166,Se Frankford/ Princeton Ave,yes,40.044338812561364,-75.06232685603959
0101000020E610000037F0C4D524CA52C0865C63C589F74340,0101000020110F000046B0207083EA5FC11804031285865241,537,173167,Ne Latona/Passyunk,yes,39.93389193870193,-75.15849823219547
0101000020E6100000AE28C74D30CA52C05580381C76F74340,0101000020110F0000D6DE3BEB96EA5FC118573E4B6F865241,538,173168,Passyunk/ at Playground just before 9th West side,yes,39.933291938389324,-75.15919823121178
0101000020E61000008EDCEB062DCA52C0A177F1A97CF74340,0101000020110F0000E6F9595A91EA5FC1CF857E8D76865241,539,173169,Nw 9th st at Playground across from Geno's,no,39.93349193849941,-75.1589982322059
0101000020E6100000F4270CEDDBCB52C0E505151EA1064440,0101000020110F0000517A33476DED5FC1E4905ED93F975241,540,173170,Ne Phil Elenna,yes,40.05179191614642,-75.18529821574322
0101000020E610000021ED33A7B6C252C0497C0D629B044440,0101000020110F000044290064E4DD5FC1545DF47901955241,541,173171,Nw Wellington/Frankford ave,yes,40.03599191339942,-75.04239826270033
0101000020E6100000785E45496BCA52C08F1F8A8710F74340,0101000020110F0000C1FF3D1BFBEA5FC1125912C9FE855241,542,173172,Ne Cross/ Passyunk,yes,39.93019193882275,-75.16279823087996
0101000020E6100000F0A8CA5186CC52C0A49E683558084440,0101000020110F0000BFAD6CB58EEE5FC1D8895A1427995241,543,173173,Germantown/ Trolley car diner,yes,40.065191913684686,-75.19569821158416
0101000020E6100000759123C05FC952C0DC0BD31F7AF84340,0101000020110F0000CC388FAB34E95FC18032774D8F875241,544,173174,Se S American/South,yes,39.94122693829533,-75.1464691493364
0101000020E61000005C93B0191FCC52C07E9A061C76074440,0101000020110F00007BAE6D61DFED5FC1C1C3242E2C985241,545,173175,Sw Mount Pleasant/Germantown,no,40.058291915153845,-75.18939821475709
0101000020E6100000D6C411890FCE52C087EDCF3AFB024440,0101000020110F00009FA421A02AF15FC189D2D9E433935241,546,173176,Se Lock/Main,no,40.023291923072115,-75.21969820723766
